street_number	street_direction	street_name	street_type	unit_type	unit_number	city	state_abbrev	zip
7607		Spring	Dr.			Glasgow	KY	42141
7608		Brickyard	Drive			Parkersburg	WV	26101
7608		Middle River	Rd.			Ocoee	FL	34761
7608		Oakland	Avenue			Silver Spring	MD	20901
7609		Beech	Ave.			Gloucester	MA	01930
7609		Bradford	Ave.			Rockville	MD	20850
7609		Clay	Drive			Dracut	MA	01826
7609		Edgewood	Drive			Long Beach	NY	11561
7609	E. 	Plymouth	Lane			West Springfield	MA	01089
761		Applegate	St.			Billerica	MA	01821
761		Arrowhead	Rd.			Xenia	OH	45385
761		Bridgeton	Rd.			Chaska	MN	55318
761		Canal	Street			Anchorage	AK	99504
761		Cherry	Dr.			Rossville	GA	30741
761		Colonial	Street			Edison	NJ	08817
761		Constitution	Road			West Lafayette	IN	47906
761		County	Street			Washington	PA	15301
761		Indian Spring	Drive			Manchester Township	NJ	08759
761		Manhattan	St.			Lititz	PA	17543
761		Marsh	St.			Lakewood	NJ	08701
761		Penn	Court			Port Huron	MI	48060
761		Philmont	Dr.			Akron	OH	44312
761		River	St.			Medford	MA	02155
761		Ryan	Drive			Derry	NH	03038
761		Sherwood	Ave.			Union City	NJ	07087
761		Shore	Lane			Somerset	NJ	08873
761		Strawberry	Ave.			Ravenna	OH	44266
761		Summerhouse	Street			Depew	NY	14043
761		West Mayfair	Rd.			Independence	KY	41051
761		Winding Way	Lane			Detroit	MI	48205
761	E. 	East	Lane			Enterprise	AL	36330
761	S. 	Golf	Avenue			Torrance	CA	90505
7610		Arch	Rd.			Hartford	CT	06106
7610		Creekside	St.			Perth Amboy	NJ	08861
7610		Mulberry	Drive			Norwich	CT	06360
7610		West Pawnee	Road			Middle River	MD	21220
7610	E. 	Mountainview	Rd.			Andover	MA	01810
7610	S. 	Gates	St.			Flemington	NJ	08822
7611		Bank	Lane			Upper Darby	PA	19082
7611		State	St.			Mcminnville	TN	37110
7612		Beechwood	Road			Ormond Beach	FL	32174
7612		Blackburn	Ave.			Lititz	PA	17543
7612		Buttonwood	Avenue			Grand Rapids	MI	49503
7612		Pennington	Drive			Selden	NY	11784
7612		Princeton	Dr.			Atwater	CA	95301
7613		Euclid	Street			Hopewell Junction	NY	12533
7613		Franklin	St.			Lincolnton	NC	28092
7613		Manhattan	Lane			Langhorne	PA	19047
7613		San Juan	Lane			Roselle	IL	60172
7613		Silver Spear	St.			Capitol Heights	MD	20743
7613		Spring	Lane			Easley	SC	29640
7613		Tower	Ave.			Lansing	MI	48910
7613	NW. 	Marlborough	Avenue			Dorchester	MA	02125
7613	W. 	Edgewater	St.			Appleton	WI	54911
7614		Mayflower	Ave.			Burbank	IL	60459
7614		Pawnee	St.			Massapequa Park	NY	11762
7614		Rockledge	Court			Fond Du Lac	WI	54935
7614	S. 	Beechwood	Ave.			Rome	NY	13440
7615		Foster	Circle			Vernon Rockville	CT	06066
7615		Hamilton	Ave.			Yuba City	CA	95993
7615		Inverness	Drive			Harlingen	TX	78552
7615		Pennsylvania	St.			Owensboro	KY	42301
7616		Argyle	Drive			Durham	NC	27703
7616		Elizabeth	Street			Lake Mary	FL	32746
7616		North Cedar	Avenue			Ypsilanti	MI	48197
7616		Valley Farms	Rd.			Hightstown	NJ	08520
7617		Durham	St.			La Porte	IN	46350
7617		Pierce	Dr.			Malden	MA	02148
7617		Temple	Ave.			Lynnwood	WA	98037
7618		Greystone	St.			Waukegan	IL	60085
7618		South Rose	Dr.			Leland	NC	28451
7618		Summer	Ave.			Lenoir	NC	28645
7618		Wall	Drive			Maumee	OH	43537
7619		Shirley	Ave.			Bluffton	SC	29910
7619	SE. 	Oklahoma	Rd.			Wantagh	NY	11793
761A		Rock Maple	Dr.			Summerville	SC	29483
762		Arch	Street			La Crosse	WI	54601
762		Berkshire	St.			Sumter	SC	29150
762		Bradford	Court			Lake Zurich	IL	60047
762		Canal	Road			New Lenox	IL	60451
762		Clark	St.			Scotch Plains	NJ	07076
762		Columbia	Rd.			Gulfport	MS	39503
762		Foxrun	Lane			Savannah	GA	31404
762		Hickory	Street			Enfield	CT	06082
762		Hillcrest	Court			Indian Trail	NC	28079
762		Lake Forest	Street			Lithonia	GA	30038
762		Middle River	Rd.			Rockford	MI	49341
762		Old Carpenter	Rd.			Jackson Heights	NY	11372
762		Pennsylvania	Court			Wyandotte	MI	48192
762		Rockwell	Street			Englewood	NJ	07631
762		School	Ave.			Huntington Station	NY	11746
762		West Newbridge	Street			Ooltewah	TN	37363
762	N. 	Longfellow	Drive			Dover	NH	03820
762	N. 	Miles	Dr.			Piedmont	SC	29673
762	S. 	Nut Swamp	Rd.			East Orange	NJ	07017
7620		Aspen	Road			Minneapolis	MN	55406
7620		Cardinal	Street			Berwyn	IL	60402
7620		Gates	St.			Olive Branch	MS	38654
7620		Hill Field	Ave.			Morgantown	WV	26508
7620		Pendergast	Ave.			Easley	SC	29640
7620		Pine	Ave.			Benton Harbor	MI	49022
7621		Arlington	Ave.			Ridgewood	NJ	07450
7621		East Water	Lane			Lorain	OH	44052
7621		El Dorado	Street			Baldwinsville	NY	13027
7621		Howard	Dr.			Mechanicsville	VA	23111
7621		Meadowbrook	Dr.			Lacey	WA	98503
7621		South Chestnut	Street			Glenview	IL	60025
7621	W. 	Second	St.			Anaheim	CA	92806
7622		Columbia	Street			San Angelo	TX	76901
7622		Heather	Street			Endicott	NY	13760
7622		Pacific	Dr.			Mansfield	MA	02048
7622		Peachtree	Lane			Jeffersonville	IN	47130
7622		Pine	Street			Mahwah	NJ	07430
7622		South Cleveland	Ave.			Spring Valley	NY	10977
7622		West Poplar	Ave.			Soddy Daisy	TN	37379
7622	N. 	County	Drive			Wyoming	MI	49509
7622	S. 	Greenview	Street			Lansdowne	PA	19050
7623		Big Rock Cove	Street			Powell	TN	37849
7623		Plymouth	Drive			Ellicott City	MD	21042
7624		Hill	Lane			Clinton Township	MI	48035
7625		Arlington	Lane			Newington	CT	06111
7625		Ridge	Avenue			Brooklyn	NY	11201
7625		Shipley	Lane			Wallingford	CT	06492
7625		Sunset	Street			Schenectady	NY	12302
7625	W. 	Bridle	Lane			Johnson City	TN	37601
7626		San Juan	St.			Greenwood	SC	29646
7626		South Airport	St.			Gastonia	NC	28052
7626		West Shady	Ave.			Lincoln Park	MI	48146
7627		3rd	Drive			Garden City	NY	11530
7627		Belmont	Court			Lindenhurst	NY	11757
7627		Jockey Hollow	Court			Vista	CA	92083
7627		Purple Finch	Street			Mundelein	IL	60060
7627		Third	Lane			Hephzibah	GA	30815
7628		Glenridge	St.			Staten Island	NY	10301
7628		Locust	Street			Hempstead	NY	11550
7628		Marsh	Dr.			Upland	CA	91784
7628		North Ridgeview	St.			Coventry	RI	02816
7628		Purple Finch	St.			Phillipsburg	NJ	08865
7628		Saxton	Drive			Laurel	MD	20707
7628		Thatcher	Court			Milton	MA	02186
7628		University	Rd.			Yuma	AZ	85365
7628		Vine	Ave.			Farmington	MI	48331
7628		West Railroad	St.			Powhatan	VA	23139
7628	NE. 	Wakehurst	St.			Bayonne	NJ	07002
7629		Brewery	Court			Buffalo Grove	IL	60089
7629		Franklin	Street			Calumet City	IL	60409
7629	S. 	Lower River	St.			Uniontown	PA	15401
763		Airport	Dr.			Drexel Hill	PA	19026
763		Anderson	Road			Doylestown	PA	18901
763		Blue Spring	Rd.			Quakertown	PA	18951
763		Carriage	Drive			Sewell	NJ	08080
763		Division	Rd.			Logansport	IN	46947
763		Garden	St.			Owatonna	MN	55060
763		Glenholme	St.			Santa Cruz	CA	95060
763		Grandrose	St.			Mobile	AL	36605
763		Indian Spring	St.			Cherry Hill	NJ	08003
763		North Maple	Ave.			Camp Hill	PA	17011
763		Oak	Court			Lake In The Hills	IL	60156
763		Oak Valley	Ave.			Port Washington	NY	11050
763		Old York	St.			Merrimack	NH	03054
763		Pawnee	Dr.			Pewaukee	WI	53072
763		Pendergast	Drive			New Baltimore	MI	48047
763		Second	Road			New City	NY	10956
763		Smoky Hollow	Lane			Sterling	VA	20164
763		Union	St.			Ashland	OH	44805
763		Vermont	Lane			Clarksville	TN	37040
763		Walnut	Street			Trussville	AL	35173
763		Washington	Rd.			Oklahoma City	OK	73112
763		Wayne	Court			Meriden	CT	06450
7630		Ann	Drive			Bel Air	MD	21014
7630		Fawn	Street			Dacula	GA	30019
7630		Manor Station	Street			Norristown	PA	19401
7630		North Cambridge	Street			Yuma	AZ	85365
7631		8th	Dr.			Lawrence Township	NJ	08648
7631		Atlantic	Drive			Yorktown Heights	NY	10598
7631		Longbranch	St.			West Hempstead	NY	11552
7631		Westminster	Lane			Murrells Inlet	SC	29576
7631	S. 	Myers	Lane			Newton	NJ	07860
7632		Courtland	Street			Ponte Vedra Beach	FL	32082
7632		Harvard	St.			North Miami Beach	FL	33160
7632		Peninsula	St.			Gallatin	TN	37066
7632		Rockland	Lane			Independence	KY	41051
7632		West Hill Field	Rd.			Chicago Heights	IL	60411
7632	E. 	Westport	Ave.			Zanesville	OH	43701
7632	N. 	Sugar	Street			Yorktown Heights	NY	10598
7633		Dunbar	Rd.			Fort Worth	TX	76110
7633		Mountainview	Street			Centreville	VA	20120
7633		Nicolls	St.			West Springfield	MA	01089
7633	E. 	Dogwood	Drive			Howard Beach	NY	11414
7633	W. 	Lafayette	Lane			Spring Valley	NY	10977
7634		Bay Meadows	Dr.			Depew	NY	14043
7634		Hill Field	Avenue			Atlanta	GA	30303
7634		South Shadow Brook	Court			Georgetown	SC	29440
7635		Blue Spring	Rd.			Champaign	IL	61821
7635		East Alton	Dr.			Rochester	NY	14606
7635		Franklin	Street			Des Plaines	IL	60016
7635		Glendale	Drive			Woodbridge	VA	22191
7635		Hill Field	Avenue			Port Orange	FL	32127
7635		Indian Spring	St.			La Crosse	WI	54601
7635		Rockland	Ave.			Commack	NY	11725
7635		Schoolhouse	Rd.			Basking Ridge	NJ	07920
7635		St Paul	Avenue			Oconomowoc	WI	53066
7635		Thomas	Ave.			Berwyn	IL	60402
7635	S. 	Sugar	St.			Camden	NJ	08105
7636		Glendale	Ave.			Windsor	CT	06095
7636		Mill	St. 	Apt	527	Brooklyn	NY	11201
7636		Pine	Drive			West Fargo	ND	58078
7636		Roehampton	St.			Macungie	PA	18062
7636	W. 	University	St.			Holbrook	NY	11741
7637		Big Rock Cove	Court			Holbrook	NY	11741
7637		Bohemia	Street			Marion	NC	28752
7637		Elizabeth	Drive			Corpus Christi	TX	78418
7637		Fifth	Street			Windsor	CT	06095
7637		Mountainview	Rd.			Essex	MD	21221
7637		Tower	Drive			West Orange	NJ	07052
7637		Woodsman	Street			Calumet City	IL	60409
7637	N. 	Amherst	St.			Westford	MA	01886
7637	N. 	Glenridge	Dr.			Kingsport	TN	37660
7638		Catherine	St.			Lake Worth	FL	33460
7638		Shadow Brook	St.			Fond Du Lac	WI	54935
7638		West Indian Summer	St.			Westerville	OH	43081
7638	E. 	Cemetery	Ave.			Great Falls	MT	59404
7639		Magnolia	St.			Middle River	MD	21220
7639		Plymouth	Street			Anchorage	AK	99504
764		Bank	Road			Langhorne	PA	19047
764		Bayport	St.			Independence	KY	41051
764		Bishop	Lane			Webster	NY	14580
764		Edgewater	St.			Glastonbury	CT	06033
764		Hanover	Dr.			Evanston	IL	60201
764		Kingston	Ave.			Moorhead	MN	56560
764		Linden	Street			Barberton	OH	44203
764		North	Rd.			Akron	OH	44312
764		North Kent	Drive			North Augusta	SC	29841
764		North Pheasant	Ave.			Elkhart	IN	46514
764		Riverview	Ave.			Altoona	PA	16601
764		Rock Maple	Avenue			Central Islip	NY	11722
764		Smith	Drive			Port Charlotte	FL	33952
764		South Longfellow	Ave.			Ozone Park	NY	11417
764		Vermont	Ave.			Valdosta	GA	31601
764	N. 	Bellevue	St.			Malden	MA	02148
764	S. 	Fawn	St.			Natick	MA	01760
764	S. 	Temple	St.			Owensboro	KY	42301
7640		Birchpond	Drive			Wayne	NJ	07470
7640		Mayfield	Street			West Orange	NJ	07052
7640		Pendergast	Drive			Newtown	PA	18940
7640		Purple Finch	St.			West Orange	NJ	07052
7641		Dunbar	Road			Allison Park	PA	15101
7641		Magnolia	St.			Ada	OK	74820
7641		Primrose	Lane			Columbia	MD	21044
7641		St Louis	Street			Lebanon	PA	17042
7641		Tunnel	St.			Decatur	GA	30030
7641	E. 	Oak Meadow	Rd.			Caldwell	NJ	07006
7642		Broad	Court			Fort Wayne	IN	46804
7642		Glen Creek	St.			Joliet	IL	60435
7642		Goldfield	St.			Forest Hills	NY	11375
7642		Heather	Ave.			Dedham	MA	02026
7642		Ocean	Street			Little Rock	AR	72209
7642		Sleepy Hollow	Street			Lorain	OH	44052
7642	E. 	Linden	St.			Hazleton	PA	18201
7643		Circle	St.			Newark	NJ	07103
7643		Glenridge	Ave.			Manassas	VA	20109
7643		Richardson	Dr.			Jersey City	NJ	07302
7643		Stillwater	Dr.			New Milford	CT	06776
7643		Thomas	Rd.			Bozeman	MT	59715
7644		Arcadia	Lane			Miami Beach	FL	33139
7644		Greenview	Circle			Muncie	IN	47302
7644		Illinois	St.			Oak Forest	IL	60452
7645		8th	Dr.			Salem	MA	01970
7645		North Woodside	Drive			Mount Juliet	TN	37122
7645		Redwood	Ave.			Centreville	VA	20120
7645		Vine	Drive			Maumee	OH	43537
7646		Forest	St.			Altoona	PA	16601
7646		Lincoln	Dr.			Maspeth	NY	11378
7646		Shipley	Ave.			Vincentown	NJ	08088
7646		Sleepy Hollow	Avenue			Baton Rouge	LA	70806
7646		Smoky Hollow	Court			Owosso	MI	48867
7646		West Courtland	St.			North Tonawanda	NY	14120
7646	N. 	Wayne	Street			Hastings	MN	55033
7647		East Sycamore	Ave.			Rolla	MO	65401
7647		Tarkiln Hill	Circle			Elgin	IL	60120
7648		Blackburn	Avenue			Hopkins	MN	55343
7648		Lafayette 	St.			El Paso	TX	79930
7648		Pumpkin Hill	Drive			Cleveland	TN	37312
7648		Smith	St.			Stratford	CT	06614
7648		Wellington	Court			Wappingers Falls	NY	12590
7648	S. 	Bear Hill	Street			Newton	NJ	07860
7649		Birchpond	Court			Seattle	WA	98144
7649		Maiden	Lane			Fleming Island	FL	32003
7649		Princeton	St.			Ontario	CA	91762
765		10th	Drive			Williamsport	PA	17701
765		Andover	Avenue			Danbury	CT	06810
765		Augusta	Dr.			Carpentersville	IL	60110
765		Blackburn	St.			Cranford	NJ	07016
765		Corona	St.			Powhatan	VA	23139
765		Gulf	Ave.			Manchester Township	NJ	08759
765		James	Street			Ocoee	FL	34761
765		Lakewood	Dr.			Saint Charles	IL	60174
765		Lees Creek	Street			State College	PA	16801
765		Logan	Ave.			Hackettstown	NJ	07840
765		Pacific	Street			Carmel	NY	10512
765		Poplar	Drive			Anoka	MN	55303
765		Ridgewood	Lane			Mason City	IA	50401
765		San Carlos	Rd.			Kings Mountain	NC	28086
765		Schoolhouse	Ave.			Pompano Beach	FL	33060
765		South Division	Dr.			Saratoga Springs	NY	12866
765		South Liberty	Dr.			Hallandale	FL	33009
765		Vale	Lane			Taylor	MI	48180
765		Wentworth	St.			Uniontown	PA	15401
765		Westport	Drive			Sevierville	TN	37876
765	N. 	Rockland	St.			Fort Lee	NJ	07024
7650		East Race	Court			South El Monte	CA	91733
7650		Grandrose	St.			Milledgeville	GA	31061
7650		Harvey	Street			Collegeville	PA	19426
7651		Pin Oak	Dr.			Bethlehem	PA	18015
7651		Swanson	Drive			Ambler	PA	19002
7651	SW. 	Wilson	Avenue			De Pere	WI	54115
7652		Bishop	Ave.			Wausau	WI	54401
7652		Lakeshore	Circle			Grove City	OH	43123
7652		Parker	St.			Bellmore	NY	11710
7652		Southampton	Drive			Huntsville	AL	35803
7652		Young	Street			North Bergen	NJ	07047
7652	E. 	Cypress	Avenue			Centreville	VA	20120
7653		Chestnut	St.			Pottstown	PA	19464
7654		Pine	Dr.			Stevens Point	WI	54481
7654		Sherwood	Street			Chicago Heights	IL	60411
7655		Elm	Rd.			Garner	NC	27529
7655		Myrtle	Street			Cumberland	RI	02864
7655		Peninsula	Circle			Akron	OH	44312
7655		West Johnson	Drive			Hazleton	PA	18201
7655		Willow	Rd.			Brownsburg	IN	46112
7655	W. 	Olive	Drive			Fort Lauderdale	FL	33308
7656		Addison	Street			Lemont	IL	60439
7656		Rockwell	Dr.			Chester	PA	19013
7656		South Second	Court			Newport News	VA	23601
7656		Winchester	St.			Lansing	MI	48910
7656		Woodland	Street			Winchester	VA	22601
7656	NE. 	Poor House	St.			Jackson	NJ	08527
7657		East College	Ave.			Hudsonville	MI	49426
7657		Wall	St.			Wadsworth	OH	44281
7657	W. 	Cambridge	Street			Yorktown Heights	NY	10598
7658		Adams	Lane			Moses Lake	WA	98837
7658		Cardinal	Street			Lowell	MA	01851
7658		Hillcrest	St.			Fairfield	CT	06824
7658		Homestead	Street			Henrico	VA	23228
7658		Mountainview	Dr.			Latrobe	PA	15650
7658B		Country Club	Street			Abingdon	MD	21009
7659		Brickyard	Dr.			Piqua	OH	45356
7659		Greenview	St.			Powell	TN	37849
7659		Henry	Road			Ankeny	IA	50023
7659		Sheffield	St.			Duarte	CA	91010
7659		Sugar	St.			Warminster	PA	18974
765A		Albany	St.			Gettysburg	PA	17325
766		Forest	Street			Quincy	MA	02169
766		Hanover	Street			Madison	AL	35758
766		Hillside	Drive			Whitehall	PA	18052
766		Lafayette	Drive			Indianapolis	IN	46201
766		Miller	Lane			Matawan	NJ	07747
766		Nichols	Street			Conyers	GA	30012
766		Proctor	Dr.			Omaha	NE	68107
766		Rockville	Street			Hartselle	AL	35640
766		Sage	Rd.			Commack	NY	11725
766		Second	Court			Gallatin	TN	37066
766		Sleepy Hollow	Ave.			Orchard Park	NY	14127
766		Valley Farms	Ave.			Jenison	MI	49428
766		Walnutwood	St.			Carol Stream	IL	60188
766		White	Avenue			Kent	OH	44240
766		Winding Way	Street			Munster	IN	46321
766	S. 	Williams	Rd.			Tualatin	OR	97062
7660		Hickory	St.			La Vergne	TN	37086
7660		Johnson	Street			Akron	OH	44312
7660		Newport	Road			Klamath Falls	OR	97603
7660		Ridgewood	Dr.			Oak Park	MI	48237
7660		Roberts	Drive			Sun Prairie	WI	53590
7660		Snake Hill	Rd.			Fond Du Lac	WI	54935
7660		Winding Way	St.			Kenosha	WI	53140
7661		Foster	Ave.			Chicopee	MA	01020
7661		Golf	Street			Loxahatchee	FL	33470
7661		Pilgrim	Lane			Mcallen	TX	78501
7661		Taylor	Avenue			Schererville	IN	46375
7662		Arlington	Street			Bridgeport	CT	06606
7662		Bank	Ave.			Benton Harbor	MI	49022
7662		Cobblestone	Ave.			Aberdeen	SD	57401
7662		Homestead	St.			Springboro	OH	45066
7662	SE. 	San Juan	Drive			Winter Springs	FL	32708
7663		10th	Ave.			Green Cove Springs	FL	32043
7663		Cemetery	Drive			Grand Rapids	MI	49503
7663		Manchester	Ave.			Westminster	MD	21157
7663		Old York	Road			El Paso	TX	79930
7663		Railroad	Lane			Davenport	IA	52804
7663		South Brickyard	Street			Chesterton	IN	46304
7663		South Sunbeam	St.			Waterloo	IA	50701
7664		Buckingham	Ave.			Thomasville	NC	27360
7664		Clinton	St.			Yonkers	NY	10701
7664		Deerfield	St.			Lakewood	NJ	08701
7664		Walt Whitman	Road			Downingtown	PA	19335
7664	W. 	Woodside	Street			Brainerd	MN	56401
7665		Courtland	St.			Wyoming	MI	49509
7665		Gonzales	Dr.			Danvers	MA	01923
7665		Lake	St.			Kent	OH	44240
7665		Oakland	Court			Saint Petersburg	FL	33702
7665		Oakwood	Dr.			Riverview	FL	33569
7665		San Carlos	Dr.			Hickory	NC	28601
7665		Temple	Drive			Norwich	CT	06360
7666		Bedford	Court			Palm Harbor	FL	34683
7666		Cactus	Lane			Dekalb	IL	60115
7666		Glenholme	Lane			Front Royal	VA	22630
7666		Halifax	St.			Loganville	GA	30052
7666		Kingston	Dr.			Allison Park	PA	15101
7666		North Manor Station	Street			Kennesaw	GA	30144
7666		Oklahoma	St.			Rocklin	CA	95677
7666		Sutor	Dr.			Fenton	MI	48430
7667		Belmont	Ave.			Clinton	MD	20735
7667		Garden	Street			Anaheim	CA	92806
7667		Jones	Street			Chicago Heights	IL	60411
7667		Pierce	St.			Galloway	OH	43119
7668		Brook	Street			Chicago Heights	IL	60411
7668		Charles	Drive			Medina	OH	44256
7668		Green Lake	Court			Irmo	SC	29063
7668		Honey Creek	Dr.			Altoona	PA	16601
7668		Pine	Street			Asheville	NC	28803
7668		Tarkiln Hill	Court			Ridgewood	NJ	07450
7668	E. 	Winding Way	Lane			Halethorpe	MD	21227
7668	NW. 	Mammoth	Street			Mundelein	IL	60060
7669		Cambridge	Avenue			Downers Grove	IL	60515
7669		Hill	Dr.			Rocky Mount	NC	27804
7669		Lake	Rd.			Bridgewater	NJ	08807
7669		South North	Drive			Oak Ridge	TN	37830
767		Acacia	Ave.			Lawrence	MA	01841
767		Applegate	Rd.			Smyrna	GA	30080
767		Cemetery	St.			Marion	NC	28752
767		Cooper	Ave.			Oak Park	MI	48237
767		Court	Drive			El Paso	TX	79930
767		Depot	St.			Marquette	MI	49855
767		Devon	Lane			Livonia	MI	48150
767		Devonshire	Lane			Hobart	IN	46342
767		Eagle	Rd.			Staten Island	NY	10301
767		East Cottage	Dr.			Trumbull	CT	06611
767		James	Ave.			Lake Villa	IL	60046
767		James	Circle			Milwaukee	WI	53204
767		Kingston	Rd.			Chicago	IL	60621
767		Lawrence	Street			Amityville	NY	11701
767		Miles	Street			Leland	NC	28451
767		Oak Meadow	Road			Atwater	CA	95301
767		Old Harvard	Rd.			Reynoldsburg	OH	43068
767		Poplar	Road			Flowery Branch	GA	30542
767		Prince	Rd.			Lockport	NY	14094
767		Pulaski	Street			Haines City	FL	33844
767		Sage	Street			Lemont	IL	60439
767		Sleepy Hollow	St.			Fresh Meadows	NY	11365
767		Somerset	Ave.			Sheboygan	WI	53081
767		Wilson	Lane			Malvern	PA	19355
767		Woodland	Drive			Washington	PA	15301
767	E. 	Saxton	Street			Evanston	IL	60201
7670		Clinton	St.			Worcester	MA	01604
7670		Lafayette 	St.			Elizabethtown	PA	17022
7670		Mountainview	Drive			Lewis Center	OH	43035
7670		Sycamore	Road			Dorchester Center	MA	02124
7671		Green	Court			Williamstown	NJ	08094
7671		Squaw Creek	St.			Macon	GA	31204
7671	S. 	Monroe	Dr.			Newton	NJ	07860
7672	W. 	Rockledge	Street			Homestead	FL	33030
7673		Briarwood	Drive			Mountain View	CA	94043
7673		Prince	Ave.			Jonesboro	GA	30236
7673		Roberts	Street			Lafayette	IN	47905
7673	E. 	Prairie	Street			Depew	NY	14043
7673	NW. 	Green Hill	St.			Medina	OH	44256
7674		Columbia	St.			Enterprise	AL	36330
7674		Country Club	Ave.			Patchogue	NY	11772
7675		Glenridge	St.			Corpus Christi	TX	78418
7675		South Gulf	Ave.			Menasha	WI	54952
7675		Swanson	Ave.			Cocoa	FL	32927
7676		Center	Dr.			Barberton	OH	44203
7676		Cross	Drive			Panama City	FL	32404
7676		Linda	Dr.			Grand Island	NE	68801
7676	SE. 	Fieldstone	Street			Bismarck	ND	58501
7677		Amerige	Street			Hillsboro	OR	97124
7677		Devon	Ave.			Huntsville	AL	35803
7677		Magnolia	St.			Dearborn Heights	MI	48127
7677		North Leatherwood	St.			Alliance	OH	44601
7677		North Wild Horse	St.			Mocksville	NC	27028
7677		Old Philmont	Ave.			Gaithersburg	MD	20877
7677		San Juan	Ave.			Brookline	MA	02446
7677	E. 	Paris Hill	Drive			Cape Coral	FL	33904
7678		Cedarwood	Lane			Collegeville	PA	19426
7678		North Heather	Street			Wasilla	AK	99654
7678		North Rose	St.			Thomasville	NC	27360
7678		Silver Spear	St.			Ashtabula	OH	44004
7678		Westminster	St.			Hopewell Junction	NY	12533
7679		Corona	Street			Park Ridge	IL	60068
7679		Franklin	Dr.			Durham	NC	27703
7679		North Plymouth	Ave.			Chippewa Falls	WI	54729
7679		St Paul	St.			Virginia Beach	VA	23451
7679		Woodside	St.			North Tonawanda	NY	14120
768		1st	Road			Minneapolis	MN	55406
768		Blue Spring	Street			Banning	CA	92220
768		Bowman	Street			El Paso	TX	79930
768		Brook	Street			Ellenwood	GA	30294
768		Cactus	Lane			Staten Island	NY	10301
768		Campfire	St.			Lenoir	NC	28645
768		Charles	Ave.			Lake Worth	FL	33460
768		East Circle	St.			New Bern	NC	28560
768		Glenwood	Street			South Portland	ME	04106
768		Greenrose	St.			Boynton Beach	FL	33435
768		Lakeshore	Dr.			Hopkinsville	KY	42240
768		Lantern	St.			Corona	NY	11368
768		Miles	St.			Fort Washington	MD	20744
768		Mill	Street			Traverse City	MI	49684
768		North Prince	St.			Rolling Meadows	IL	60008
